Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
rieker-72010-90-multi,,,,,,,,,38,,MULTI,,,72010.90 -0-0-0,0.0,shopify,1,deny,manual,112.00,140.00,true,true,'4849000223516,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/bca44267160e79cce9f2b1a9dbf67b46.jpg?v=1663715834,2,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-72010-90-multi,,,,,,,,,39,,MULTI,,,72010.90 -0-0-0,0.0,shopify,1,deny,manual,112.00,140.00,true,true,'4849000223523,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9b5ce2baf6693d81b89e17b52941b4cd.jpg?v=1663715834,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-72010-90-multi,,,,,,,,,40,,MULTI,,,72010.90 -0-0-0,0.0,shopify,1,deny,manual,112.00,140.00,true,true,'4849000223530,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0724a7f563dd5266fd6599f8c9ee9399.jpg?v=1663715834,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/aecaa736764a7dbfb1d8b122c8be210c.jpg?v=1663715834,5,,,,,,,,,,,,,,,,,,,,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c990fae03214c5d76f2bb5a27d98946a.jpg?v=1663715834,6,,,,,,,,,,,,,,,,,,,,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/61ecd0830ab09c2d8746d711458a6756.jpg?v=1663715834,7,,,,,,,,,,,,,,,,,,,,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0a02f4b8fe283684be8ae9c16996e1c7.jpg?v=1663715834,8,,,,,,,,,,,,,,,,,,,,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/1769728fdc0393d80e67bed9a01f139e.jpg?v=1663715834,9,,,,,,,,,,,,,,,,,,,,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/6a831c691020975345ad516793d9e07f.jpg?v=1663715834,10,,,,,,,,,,,,,,,,,,,,,,,
rieker-72010-90-multi,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/cbe23fc3ef769bd49a537312a89dc5cf.jpg?v=1663715834,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,Remonte - R8477-46- Gris,"<p><span>VENTE FINALE / LIQUIDATION </span></p>
<p>•Matière: synthétique &amp; cuir •Doublure : Laine d'agneau avec TEX : •Semelle intérieure: amovible souple •Semelle extérieure: caoutchouc • fermeture : fermeture zippée</p>",RIEKER,,"","ATTR_DESC_SOULIER FEMME BOTTE, ATTR_KEYWORD_GRIS, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_38, KEYWORD_GRIS, PROMO, SUBDEPT_BOTTE, VENDOR_RIEKER",false,grandeur,38,KeyWord,GRIS,,,R8477.46 -0-0-0,0.0,shopify,0,deny,manual,112.00,160.00,true,true,'4849000223448,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/016ff1256c566166ee97dfe774ad792b.jpg?v=1663258178,1,,false,,,,,,,,,,,,,,,kg,,,true,,,draft
remonte-r8477-46-gris,,,,,,,,,40,,GRIS,,,R8477.46 -0-0-0,0.0,shopify,0,deny,manual,112.00,160.00,true,true,'4849000223462,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/158e10b538f5992ec220b24ba7d7a4a1.jpg?v=1663258179,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/2133bbc46e000ac07be91c720674b370.jpg?v=1663258179,3,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/807d7a9a072f57262a7c214c2f0348fe.jpg?v=1663258179,4,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/1f7a4fc9798962e2956cf73c113c6799.jpg?v=1663258179,5,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/52e43a65eaf1bfb06f8d953ddc687dee.jpg?v=1663258179,6,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/ee106346be516223829a753260aeebdb.jpg?v=1663258179,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3ff38033f72eba5ff0a536f28945a34f.jpg?v=1663258179,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/a7453608b363628453f24ad8806c0ab9.jpg?v=1663258179,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/1abdb453f09261269090877d50b39b8f.jpg?v=1663258179,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-r8477-46-gris,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/df121eb9c56700216b0279e6d8e553e3.jpg?v=1663258179,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,Remonte - D8671-12- Bleu,"D8671-12. Cette botte de style militaire Remonte est un incontournable! cette botte est à la fois élégante et confortable. Le lacet et le zip de cette botte permettent un accès facile lors de la mise en place et du retrait de la botte. Une garde-robe stable pour la saison à venir, associez-les à vos jeans ou robes.

• Matière: cuir 
• Doublure: doublure en fourrure courte
• Semelle intérieure: amovible 
• Semelle extérieure: caoutchouc
• Particularités: fermeture zippée + lacets",RIEKER,,"","ATTR_DESC_SOULIER FEMME BOTTILLON, ATTR_KEYWORD_BLEU, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_38, GRANDEUR_39, GRANDEUR_40, GRANDEUR_41, KEYWORD_BLEU, PROMO, SUBDEPT_BOTTILLON, VENDOR_RIEKER",true,grandeur,38,KeyWord,BLEU,,,D8671.12 -0-0-0,0.0,shopify,1,deny,manual,136.00,170.00,true,true,'4849000223370,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/dde0c9719a0034e8f8474fb7dded0ace.jpg?v=1662744060,1,,false,,,,,,,,,,,,,,,kg,,0.00,true,,,active
remonte-d8671-12-bleu,,,,,,,,,39,,BLEU,,,D8671.12 -0-0-0,0.0,shopify,2,deny,manual,136.00,170.00,true,true,'4849000223387,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/6719e0127a77096896091307ee17eba2.jpg?v=1662744060,2,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d8671-12-bleu,,,,,,,,,40,,BLEU,,,D8671.12 -0-0-0,0.0,shopify,3,deny,manual,136.00,170.00,true,true,'4849000223394,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/8027ddf1ad3868479f08a26d0a2cd642.jpg?v=1662744060,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d8671-12-bleu,,,,,,,,,41,,BLEU,,,D8671.12 -0-0-0,0.0,shopify,2,deny,manual,136.00,170.00,true,true,'4849000223400,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9eb38305e89e1cce4d3b632acf0d7f76.jpg?v=1662744060,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/dba0a36f434604634d87458cf684fe91.jpg?v=1662744060,5,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3054b4f5acbf33bc7742b11f5980c086.jpg?v=1662744060,6,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/29d9e1454906862d23394eb9faef37d0.jpg?v=1662744060,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/1145e8434d8a5c697d925528bfa0b5dd.jpg?v=1662744060,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/8b642674b0609ff5fcd88f1c2c2e1540.jpg?v=1662744060,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/33804a85bacdf9bc845024a84655d97d.jpg?v=1662744060,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d8671-12-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/26715b07e6eb0dfd6492ac64892b0060.jpg?v=1662744060,11,,,,,,,,,,,,,,,,,,,,,,,
rieker-n3271-36-rouge,Rieker - N3271-36- Rouge,"•Matière: synthétique<br data-mce-fragment=""1"">•Doublure: synthétique<br data-mce-fragment=""1"">•Semelle extérieure: caoutchouc <br data-mce-fragment=""1"">•Particularités: Loafer",RIEKER,,"","ATTR_DESC_SOULIER FEMME T1 LOAFER, ATTR_KEYWORD_ROUGE, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_36, GRANDEUR_37, GRANDEUR_38, GRANDEUR_39, GRANDEUR_40, GRANDEUR_41, GRANDEUR_42, KEYWORD_ROUGE, PROMO, SUBDEPT_T1 LOAFER, VENDOR_RIEKER",true,grandeur,36,KeyWord,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,1,deny,manual,100.00,125.00,true,true,'4849000223127,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/147fcd417ba8f28341856cc4341bcdd3.jpg?v=1662214437,1,,false,,,,,,,,,,,,,,,kg,,0.00,true,,,active
rieker-n3271-36-rouge,,,,,,,,,37,,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,4,deny,manual,100.00,125.00,true,true,'4849000223134,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/be5b5ac5b33545379663619e030947bc.jpg?v=1662214437,2,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-n3271-36-rouge,,,,,,,,,38,,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,4,deny,manual,100.00,125.00,true,true,'4849000223141,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/05fe7bb2321f64c82c698c541be74d18.jpg?v=1662214437,3,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-n3271-36-rouge,,,,,,,,,39,,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,3,deny,manual,100.00,125.00,true,true,'4849000223158,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/b426c0628d8a8ac8d6a8e02625d99b48.jpg?v=1662214437,4,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-n3271-36-rouge,,,,,,,,,40,,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,1,deny,manual,100.00,125.00,true,true,'4849000223165,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/b9215365de7a11f3a3d91817e7106185.jpg?v=1662214437,5,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-n3271-36-rouge,,,,,,,,,41,,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,1,deny,manual,100.00,125.00,true,true,'4849000223172,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/95440f0a40d5ccd01cdc255c8ed38167.jpg?v=1662214437,6,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-n3271-36-rouge,,,,,,,,,42,,ROUGE,,,N3271.36 -0-0-0,0.0,shopify,1,deny,manual,100.00,125.00,true,true,'4849000223189,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/39075149c2feabd7a09807fe77a5768d.jpg?v=1662214437,7,,,,,,,,,,,,,,,,,kg,,0.00,,,,
rieker-n3271-36-rouge,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7a1264b358306a0a0b3101b776c0fcee.jpg?v=1662214437,8,,,,,,,,,,,,,,,,,,,,,,,
rieker-n3271-36-rouge,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/b20d468c77007a8c921fe0698ddf617d.jpg?v=1662214437,9,,,,,,,,,,,,,,,,,,,,,,,
rieker-z0445-14-bleu,Rieker - Z0445-14- Bleu,"•Matière: synthétique 
•Doublure Laine d'agneau avec membrane RiekerTEX :
•Semelle intérieure: souple
•Semelle extérieure: caoutchouc
• Impermeble",RIEKER,,"","ATTR_DESC_SOULIER FEMME BOTTE, ATTR_KEYWORD_BLEU, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_37, GRANDEUR_38, GRANDEUR_40, GRANDEUR_41, KEYWORD_BLEU, SUBDEPT_BOTTE, VENDOR_RIEKER",true,grandeur,37,KeyWord,BLEU,,,Z0445.14 -0-0-0,0.0,shopify,1,deny,manual,155.00,155.00,true,true,'4849000222991,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3d83b1093ccda9ff1e657a5453e9eca7.jpg?v=1662138806,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
rieker-z0445-14-bleu,,,,,,,,,38,,BLEU,,,Z0445.14 -0-0-0,0.0,shopify,2,deny,manual,155.00,155.00,true,true,'4849000223004,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f3195897573e756069b4a5cfcc223ac8.jpg?v=1662138806,2,,,,,,,,,,,,,,,,,kg,,,,,,
rieker-z0445-14-bleu,,,,,,,,,39,,BLEU,,,Z0445.14 -0-0-0,0.0,shopify,0,deny,manual,155.00,155.00,true,true,'4849000223011,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/497af35a99d0c65a72fc5f0e2f91c6c3.jpg?v=1662138806,3,,,,,,,,,,,,,,,,,kg,,,,,,
rieker-z0445-14-bleu,,,,,,,,,40,,BLEU,,,Z0445.14 -0-0-0,0.0,shopify,1,deny,manual,155.00,155.00,true,true,'4849000223028,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/8d3aa1cb5095223b2b5a72a50924d45c.jpg?v=1662138806,4,,,,,,,,,,,,,,,,,kg,,,,,,
rieker-z0445-14-bleu,,,,,,,,,41,,BLEU,,,Z0445.14 -0-0-0,0.0,shopify,1,deny,manual,155.00,155.00,true,true,'4849000223035,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/ae585e3fab39d0d68acfb927e928a332.jpg?v=1662138806,5,,,,,,,,,,,,,,,,,kg,,,,,,
rieker-z0445-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3f5d68fe8f07e52d668432ae30a4e12b.jpg?v=1662138806,6,,,,,,,,,,,,,,,,,,,,,,,
rieker-z0445-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/25645ea9b5befd0dac8c5d2268ffa502.jpg?v=1662138806,7,,,,,,,,,,,,,,,,,,,,,,,
rieker-z0445-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/07da2b10ce19ea32613970fdfad2e264.jpg?v=1662138806,8,,,,,,,,,,,,,,,,,,,,,,,
rieker-z0445-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/767c17068e687d1802c33b983a78ee31.jpg?v=1662138806,9,,,,,,,,,,,,,,,,,,,,,,,
rieker-z0445-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c5cfa0d893b381837e2ad626336ae99c.jpg?v=1662138806,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,Remonte - D0E70-01- Noir,"Botte 
•Matière : cuir 
•Doublure : Laine d’agneau avec membrane RemonteTex 
•Semelle intérieure : amovible
• Particularités : fermeture zippée 
•Saison: Automne / Hiver 
•Imperméable.",RIEKER,,"","ATTR_DESC_SOULIER FEMME BOTTE, ATTR_KEYWORD_NOIR, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_36, GRANDEUR_37, GRANDEUR_39, GRANDEUR_40, GRANDEUR_41, GRANDEUR_42, KEYWORD_NOIR, SUBDEPT_BOTTE, VENDOR_RIEKER",true,grandeur,36,KeyWord,NOIR,,,D0E70.01 -0-0-0,0.0,shopify,3,deny,manual,150.00,150.00,true,true,'4849000222847,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/577d47f5b46688a1eb9de88a606e8c42.jpg?v=1662077619,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d0e70-01-noir,,,,,,,,,37,,NOIR,,,D0E70.01 -0-0-0,0.0,shopify,1,deny,manual,150.00,150.00,true,true,'4849000222854,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/a4b756fd2ef55a67cb562ce597887567.jpg?v=1662077619,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0e70-01-noir,,,,,,,,,39,,NOIR,,,D0E70.01 -0-0-0,0.0,shopify,3,deny,manual,150.00,150.00,true,true,'4849000222878,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/2702824eff0079ffdcc8a7a2bf1f3dae.jpg?v=1662077619,3,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0e70-01-noir,,,,,,,,,40,,NOIR,,,D0E70.01 -0-0-0,0.0,shopify,1,deny,manual,150.00,150.00,true,true,'4849000222885,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/d212ca3ba8bcb7d6aa48291318951318.jpg?v=1662077619,4,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0e70-01-noir,,,,,,,,,41,,NOIR,,,D0E70.01 -0-0-0,0.0,shopify,1,deny,manual,150.00,150.00,true,true,'4849000222892,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/12af33bca6834821c8e1cb0765fb663b.jpg?v=1662077619,5,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0e70-01-noir,,,,,,,,,42,,NOIR,,,D0E70.01 -0-0-0,0.0,shopify,1,deny,manual,150.00,150.00,true,true,'4849000222908,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/74f753c8073f4a6134b123b22690d32c.jpg?v=1662077619,6,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/646b8ba77e78bf05b9e29f528de1b4a5.jpg?v=1662077619,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/630eb1b1327003d35ccc91f4c672d0a2.jpg?v=1662077619,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f2dd775c6b68ab8c83abebd2c611aed3.jpg?v=1662077619,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f50aeb63e311d7d5961116a318b4745f.jpg?v=1662077619,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7131868d22f815c11e2c265bd394f54e.jpg?v=1662077619,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/0fc3e438e54de4d794795bc4abd530f5.jpg?v=1662077620,12,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0e70-01-noir,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/c256bb7286114e06f99ad86cc566068d.jpg?v=1662077620,13,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,Remonte - D0C70-14- Bleu,"•Matière : Cuir
•Semelle : Caoutchouc
•Semelle intérieure : Amovible
•Doublure : Doublure longe en Laine d'agneu 
•Fermeture : Fermeture à glissière + lacets",RIEKER,,"","ATTR_DESC_SOULIER FEMME BOTTE, ATTR_KEYWORD_BLEU, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_36, KEYWORD_BLEU, PROMO, SUBDEPT_BOTTE, VENDOR_RIEKER",true,grandeur,36,KeyWord,BLEU,,,D0C70.14 -0-0-0,0.0,shopify,1,deny,manual,110.50,170.00,true,true,'4849000222717,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/45d266bb30d7c2ad85ec161976889df0.jpg?v=1662077599,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d0c70-14-bleu,,,,,,,,,39,,BLEU,,,D0C70.14 -0-0-0,0.0,shopify,0,deny,manual,110.50,170.00,true,true,'4849000222748,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7867c8a60865ef79f1d19bfcdf4a3a43.jpg?v=1662077599,2,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,42,,BLEU,,,D0C70.14 -0-0-0,0.0,shopify,0,deny,manual,170.00,170.00,true,true,'4849000222779,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7c46528687d48f73b99227e74bf554f6.jpg?v=1662077599,3,,,,,,,,,,,,,,,,,kg,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/90860a6d6733046480ff18a9ccd5911e.jpg?v=1662077600,4,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/f433fe1a2dc78aee2b460b341e739773.jpg?v=1662077600,5,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/3876e1cf62774566a3634e4ecad63e37.jpg?v=1662077600,6,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/55f46199c8f69a9d0b833e9bedbdf127.jpg?v=1662077600,7,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/123f319b67f3b4ecb0833b131ee2dd23.jpg?v=1662077600,8,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/a316085472bab8ab4eb2571f54e05f9b.jpg?v=1662077600,9,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/7c9082d77bbac6cb49989843cf055fc7.jpg?v=1662077600,10,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/bdb46382397f4b7cb5e00b20069bda3e.jpg?v=1662077600,11,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-14-bleu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/90a2f0f88c191227d1cff3865c8254cc.jpg?v=1662077600,12,,,,,,,,,,,,,,,,,,,,,,,
remonte-d0c70-01-noir,Remonte - D0C70-01- Noir,"•Matière : Cuir
•Semelle : Caoutchouc
•Semelle intérieure : Amovible
•Doublure : Doublure longe en Laine d'agneu 
•Fermeture : Fermeture à glissière + lacets",RIEKER,,"","ATTR_DESC_SOULIER FEMME BOTTE, ATTR_KEYWORD_NOIR, ATTR_PROMOTION, ATTR_SEASON_HIVER, ATTR_SEASON_HIVER 2022, DEPT_SOULIER FEMME, GRANDEUR_36, GRANDEUR_37, GRANDEUR_38, GRANDEUR_39, GRANDEUR_41, KEYWORD_NOIR, SUBDEPT_BOTTE, VENDOR_RIEKER",true,grandeur,36,KeyWord,NOIR,,,D0C70.01 -0-0-0,0.0,shopify,1,deny,manual,170.00,170.00,true,true,'4849000223196,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/fa693a8a7deb8acbb3e0fa795bea7054.jpg?v=1662077587,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
remonte-d0c70-01-noir,,,,,,,,,37,,NOIR,,,D0C70.01 -0-0-0,0.0,shopify,1,deny,manual,170.00,170.00,true,true,'4849000222786,https://cdn.shopify.com/s/files/1/0573/8089/6968/products/9563e92992672d6e7e2107a036838041.jpg?v=1662077587,2,,,,,,,,,,,,,,,,,kg,,,,,,
